STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT13,WT14,WT16,WT17,WT18,WT22
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/22/2018 12:00:00 AM,10.96,,,0.36,0,0,43,47,40,200,200,21,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/23/2018 12:00:00 AM,8.5,,2333,0.88,0,0,42,48,40,160,160,21,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/24/2018 12:00:00 AM,10.07,,1743,0.44,0,0,46,49,41,220,230,28,38.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/25/2018 12:00:00 AM,10.07,,2303,0.15,0,0,41,44,37,180,220,21.9,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/26/2018 12:00:00 AM,11.41,,120,0.41,0,0,40,42,38,210,210,21.9,29.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/27/2018 12:00:00 AM,14.99,,1210,0.55,0,0,43,48,41,220,220,31.1,40.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/28/2018 12:00:00 AM,8.5,,1521,0.06,0,0,47,57,43,190,190,19.9,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/29/2018 12:00:00 AM,11.63,,1805,1.09,0,0,49,52,43,190,210,23.9,33.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/30/2018 12:00:00 AM,14.09,,1441,0,0,0,44,47,39,200,190,23,30,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/31/2018 12:00:00 AM,11.41,,1953,0,0,0,42,45,39,200,200,19.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/01/2018 12:00:00 AM,7.16,,,0.57,0,0,44,46,43,180,190,13,17,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/02/2018 12:00:00 AM,12.75,,,0.08,0,0,48,53,45,210,200,23.9,33.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/03/2018 12:00:00 AM,11.41,,,0.14,0,0,49,51,48,200,190,21.9,27.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/04/2018 12:00:00 AM,15.43,,,0.01,0,0,51,55,49,200,220,25.9,35.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/05/2018 12:00:00 AM,11.63,,,0.03,0,0,49,50,46,230,230,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/06/2018 12:00:00 AM,7.38,,,0.05,0,0,46,48,44,200,210,14.1,18.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/07/2018 12:00:00 AM,7.16,,,0,0,0,49,54,47,200,190,17,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/08/2018 12:00:00 AM,14.54,,,0.05,0,0,51,53,42,220,240,23.9,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/09/2018 12:00:00 AM,6.71,,,0,0,0,44,49,39,160,10,17,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/10/2018 12:00:00 AM,5.37,,216,0,0,0,40,46,33,10,360,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/11/2018 12:00:00 AM,7.83,,1614,0,0,0,39,46,33,330,330,19.9,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/12/2018 12:00:00 AM,8.5,,153,0,0,0,39,47,32,350,350,18.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/13/2018 12:00:00 AM,5.37,,2156,0.14,0,0,37,48,29,180,160,17,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/14/2018 12:00:00 AM,8.05,,327,0.1,0,0,40,44,37,200,200,19.9,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/15/2018 12:00:00 AM,7.83,,2250,0.01,0,0,40,45,36,190,220,14.1,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/16/2018 12:00:00 AM,14.09,,1033,0.11,0,0,42,47,40,180,180,23,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/17/2018 12:00:00 AM,20.13,,1434,0.3,0,0,46,49,39,230,230,33.1,49,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/18/2018 12:00:00 AM,17.22,,1835,0.06,0,0,38,39,30,330,340,32,42.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/19/2018 12:00:00 AM,10.51,,453,0,0,0,32,37,28,350,350,23,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/20/2018 12:00:00 AM,6.93,,1634,0,0,0,31,36,27,10,10,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/21/2018 12:00:00 AM,8.28,,1440,0.06,1,0,31,34,26,190,190,16.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/22/2018 12:00:00 AM,9.84,,1056,0,0,1.2,31,38,26,350,340,17,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/23/2018 12:00:00 AM,11.18,,2256,0.03,0,0,30,40,24,190,200,25.1,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/24/2018 12:00:00 AM,10.74,,356,0.06,0,0,37,45,36,210,180,23.9,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/25/2018 12:00:00 AM,15.43,,802,0.2,0,0,42,43,35,220,200,28,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/26/2018 12:00:00 AM,6.71,,2357,0,0,0,37,45,32,190,190,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/27/2018 12:00:00 AM,15.21,,1235,0.01,0,0,40,47,37,210,210,29.1,38,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/28/2018 12:00:00 AM,9.62,,1752,0.15,0,0,42,47,39,190,120,18.1,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/01/2018 12:00:00 AM,7.61,,,0.03,0,0,44,51,37,210,200,23.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/02/2018 12:00:00 AM,5.82,,,0.18,0,0,42,45,37,220,200,17,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/03/2018 12:00:00 AM,8.5,,,0,0,0,41,52,34,350,360,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/04/2018 12:00:00 AM,8.05,,,0.13,0,0,40,48,33,260,250,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/05/2018 12:00:00 AM,6.04,,,0,0,0,41,47,39,220,200,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/06/2018 12:00:00 AM,9.62,,,0,0,0,44,53,37,30,30,17,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/07/2018 12:00:00 AM,9.4,,,0.04,0,0,43,50,35,10,10,17,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/08/2018 12:00:00 AM,12.3,,,0.35,0,0,45,52,39,200,210,31.1,38.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/09/2018 12:00:00 AM,9.17,,,0,0,0,46,52,40,200,210,25.1,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/10/2018 12:00:00 AM,5.82,,,0,0,0,44,59,34,110,120,13,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/11/2018 12:00:00 AM,5.59,,,0,0,0,51,64,39,60,300,10.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/12/2018 12:00:00 AM,11.41,,,0,0,0,57,73,42,110,120,23.9,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/13/2018 12:00:00 AM,11.63,,,0.27,0,0,60,64,44,120,120,25.1,36,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/14/2018 12:00:00 AM,10.07,,,0.03,0,0,47,53,40,200,200,19.9,33.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/15/2018 12:00:00 AM,7.61,,,0,0,0,45,56,35,20,20,18.1,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/16/2018 12:00:00 AM,7.83,,,0,0,0,47,58,39,10,310,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/17/2018 12:00:00 AM,7.61,,,0,0,0,46,54,38,230,210,16.1,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/18/2018 12:00:00 AM,6.93,,,0,0,0,46,55,39,210,210,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/19/2018 12:00:00 AM,4.25,,,0,0,0,45,55,37,50,330,10.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/20/2018 12:00:00 AM,4.92,,,0,0,0,46,56,36,30,30,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/21/2018 12:00:00 AM,4.03,,,0.1,0,0,46,58,36,160,240,8.9,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/22/2018 12:00:00 AM,10.07,,,0.46,0,0,47,49,39,210,210,23.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/23/2018 12:00:00 AM,8.5,,,0.35,0,0,41,49,34,200,210,19.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/24/2018 12:00:00 AM,6.93,,,0.23,0,0,41,47,34,200,200,16.1,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/25/2018 12:00:00 AM,8.28,,,0.04,0,0,43,52,37,250,200,17,21,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/26/2018 12:00:00 AM,14.54,,,0.15,0,0,44,46,40,200,200,23,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/27/2018 12:00:00 AM,15.21,,,0.08,0,0,47,52,45,200,200,25.9,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/28/2018 12:00:00 AM,6.71,,,0,0,0,47,54,44,200,210,14.1,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/29/2018 12:00:00 AM,7.61,,,0,0,0,48,55,43,220,230,13,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/30/2018 12:00:00 AM,9.62,,,0,0,0,50,57,46,200,210,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/31/2018 12:00:00 AM,5.59,,,0,0,0,50,59,45,220,220,15,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/01/2018 12:00:00 AM,14.99,,,0,0,0,47,50,38,210,210,25.9,34,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/02/2018 12:00:00 AM,11.63,,,0,0,0,43,53,36,220,200,21,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/03/2018 12:00:00 AM,6.04,,,0,0,0,45,50,39,200,200,14.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/04/2018 12:00:00 AM,4.92,,,0.29,0,0,45,50,41,80,80,10.1,13,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/05/2018 12:00:00 AM,6.49,,,0.21,0,0,49,56,46,100,170,14.1,16.1,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/06/2018 12:00:00 AM,6.71,,,0.05,0,0,54,65,49,90,180,14.1,19,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/07/2018 12:00:00 AM,11.18,,,0.82,0,0,57,62,46,200,210,21.9,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/08/2018 12:00:00 AM,16.11,,,0.39,0,0,48,51,46,170,220,23.9,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/09/2018 12:00:00 AM,6.71,,,0,0,0,50,62,44,200,200,14.1,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/10/2018 12:00:00 AM,10.74,,,0.18,0,0,54,60,46,200,190,23.9,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/11/2018 12:00:00 AM,10.29,,,0.21,0,0,51,54,42,200,220,25.9,38,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/12/2018 12:00:00 AM,11.86,,,0.11,0,0,45,51,41,220,230,19.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/13/2018 12:00:00 AM,14.32,,,0.66,0,0,47,53,43,190,200,25.1,33.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/14/2018 12:00:00 AM,6.26,,,1.7,0,0,49,53,45,160,160,17,21.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/15/2018 12:00:00 AM,10.07,,,0.12,0,0,47,51,43,360,360,21.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/16/2018 12:00:00 AM,14.32,,,0.59,0,0,45,47,41,200,210,25.1,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/17/2018 12:00:00 AM,14.54,,,0.01,0,0,46,53,42,220,220,28,34,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/18/2018 12:00:00 AM,7.61,,,0,0,0,48,60,41,20,360,15,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/19/2018 12:00:00 AM,5.37,,,0,0,0,51,62,41,50,320,12.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/20/2018 12:00:00 AM,6.71,,,0,0,0,53,63,43,240,250,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/21/2018 12:00:00 AM,12.75,,,0.03,0,0,51,56,45,190,210,23.9,29.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/22/2018 12:00:00 AM,9.62,,,0,0,0,50,59,44,40,340,17,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/23/2018 12:00:00 AM,11.41,,,0,0,0,53,69,41,340,350,23,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/24/2018 12:00:00 AM,11.18,,,0,0,0,63,77,49,10,10,21,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/25/2018 12:00:00 AM,10.51,,,0,0,0,63,75,51,30,30,18.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/26/2018 12:00:00 AM,8.28,,,0,0,0,65,82,51,350,350,16.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/27/2018 12:00:00 AM,10.96,,,0.01,0,0,58,58,49,220,210,23.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/28/2018 12:00:00 AM,8.05,,,0.31,0,0,51,55,47,210,210,15,19,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/29/2018 12:00:00 AM,9.84,,,0,0,0,52,61,46,220,220,16.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/30/2018 12:00:00 AM,6.93,,,0,0,0,51,59,47,200,210,12.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/01/2018 12:00:00 AM,5.37,,,0,0,0,52,62,48,300,330,10.1,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/02/2018 12:00:00 AM,5.14,,,0,0,0,55,70,45,360,280,12.1,15,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/03/2018 12:00:00 AM,7.16,,,0,0,0,61,74,50,220,210,21,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/04/2018 12:00:00 AM,7.61,,,0,0,0,56,64,50,30,360,16.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/05/2018 12:00:00 AM,8.05,,,0.01,0,0,57,68,48,20,20,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/06/2018 12:00:00 AM,6.26,,,0,0,0,62,77,52,220,220,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/07/2018 12:00:00 AM,5.82,,,0,0,0,58,69,53,280,260,12.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/08/2018 12:00:00 AM,6.04,,,0.03,0,0,62,75,50,220,210,19.9,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/09/2018 12:00:00 AM,9.84,,,0,0,0,60,67,52,250,230,18.1,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/10/2018 12:00:00 AM,7.83,,,0.04,0,0,55,62,50,210,210,14.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/11/2018 12:00:00 AM,4.92,,,0,0,0,54,67,50,260,270,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/12/2018 12:00:00 AM,7.61,,,0,0,0,60,77,49,40,30,16.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/13/2018 12:00:00 AM,4.7,,,0,0,0,67,85,52,40,40,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/14/2018 12:00:00 AM,6.04,,,0,0,0,71,88,58,340,340,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/15/2018 12:00:00 AM,8.95,,,0,0,0,65,69,54,220,240,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/16/2018 12:00:00 AM,8.28,,,0,0,0,59,68,53,200,220,14.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/17/2018 12:00:00 AM,6.71,,,0,0,0,58,67,53,230,260,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/18/2018 12:00:00 AM,4.92,,,0,0,0,58,66,53,200,220,8.9,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/19/2018 12:00:00 AM,3.8,,,0.04,0,0,60,72,53,270,280,8.1,11,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/20/2018 12:00:00 AM,6.93,,,0,0,0,60,68,55,360,360,10.1,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/21/2018 12:00:00 AM,5.82,,,0,0,0,60,72,54,290,290,15,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/22/2018 12:00:00 AM,8.72,,,0,0,0,63,79,51,20,10,15,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/23/2018 12:00:00 AM,6.93,,,0,0,0,68,80,55,200,210,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/24/2018 12:00:00 AM,6.49,,,0,0,0,62,70,54,210,310,13,16.1,1,,,,,,,,,,,,
